,0
-121.100609442,922.989283986
-119.395068045,906.546552103
-109.481425313,891.361181463
-100.879926609,871.17959718
-91.2727690226,847.43685519
-84.5314861304,836.649494161
-88.889823476,817.389624165
-96.2224226243,792.250099948
-110.127133133,806.098429873
-119.966893655,805.927177343
-112.116120083,796.532123537
-114.874637769,778.720348708
-112.822528492,761.389362859
-114.659611467,740.050928086
-121.642641994,713.615926287
-118.57442899,692.138781148
-112.43342083,673.607735756
-114.792599168,664.811741389
-122.079808453,661.119109944
-119.907859606,655.927033814
-131.476369523,649.549853558
-142.41743132,635.660739528
-146.778510167,626.651864705
-149.360868595,615.498878802
-143.101732259,609.75937868
-132.302847384,604.38330878
-126.696772467,599.096958563
-126.824743458,596.950818998
-128.806060647,598.781312147
-125.323298494,591.408078502
-122.756630794,584.738557033
-116.614901912,580.691077092
-102.960387994,583.529276554
-106.085891527,573.675365743
-99.8736868279,575.982946987
-97.0871418265,572.244222114
-95.1408432273,569.279546343
-102.244945883,580.974570498
-105.102426993,584.926378681
-107.903880158,589.954154808
-117.459635974,585.332562366
-118.474866743,587.528251918
-115.274863635,588.180733411
-108.602887152,587.161854125
-98.4055355569,585.094748434
-91.5249700152,584.796069287
-96.3316542574,584.271055238
-97.8371910879,579.349282875
-100.679985797,575.852180002
-100.04898018,575.38522761
-104.661363456,570.137052997
-109.009518051,565.655184951
-109.758781256,563.047638164
-107.260289261,586.467666931
-100.604244551,599.607351204
-124.957728279,616.747785222
-132.117379974,632.984117481
-134.867121928,644.850695004
-136.943013626,641.486247919
-140.634114753,633.042149478
-134.46387831,626.151910595
-136.972618984,621.071567599
-139.07082579,611.98982107
-128.463756895,609.527702638
-126.37354902,611.989244147
-151.808746774,697.300702835
-172.664903546,738.488540004
-180.941765793,750.47569367
-188.384386617,749.070533149
-188.970797439,752.964301025
-181.106805181,745.956210236
-177.603553847,734.420037702
-175.202365799,719.666240814
-175.772688632,715.073446523
-180.408658536,702.693575828
-185.412771304,687.85937881
-180.399242899,674.64628845
-186.338108968,663.012934871
-178.508012137,656.815301873
-180.252402784,648.206845264
-173.915248991,637.67873616
-163.93029997,640.721370659
-154.959233438,647.829009435
-150.448751729,645.890590247
-152.342143907,632.908827115
-142.706937412,632.394922546
-139.594841676,630.875782015
-137.883183456,628.275029136
-142.400066114,626.225724473
-146.246708856,617.759073841
-168.504735575,608.573235177
-176.214463091,595.963214622
-183.487451075,587.26828991
-192.567005274,580.937919358
-192.398268808,573.651817542
-177.942069638,621.230329642
-163.204549083,644.898717967
-151.802181993,647.750786087
-140.087885563,646.397783119
-128.836214734,640.623415278
-120.057681766,631.86737177
-111.520322324,620.187750105
-112.785568429,603.925595008
-110.388951975,600.811480663
-108.816064448,593.75048387
-97.2714355211,593.288530618
-90.1955224739,586.313799662
-87.4535001259,573.402421236
-93.9174595291,562.996017901
-97.2114786071,561.547550947
-91.7278834688,560.473802439
-93.0012617339,554.731230155
-110.024875865,552.029310993
-123.646811385,547.617111369
-125.274279634,548.547996453
-128.227249149,595.5921188
-130.588065183,617.06116576
-132.095258237,624.085840772
-130.538957362,626.041579635
-122.9253418,627.723107696
-124.19191804,615.783595535
-127.480411517,612.379324477
-134.171413561,603.643644574
-129.811592599,596.293429337
-134.654433806,591.989649449
-142.690469594,585.41025364
-145.928898054,576.153918353
-141.990562045,573.801610217
-145.667923966,563.770460593
-156.273341907,548.556522411
-164.727362605,535.283464463
-171.50199346,531.255520918
-183.636511189,528.263660805
-202.159892264,523.698825481
-228.995411614,626.057820576
-237.946574197,674.857041371
-239.199350032,695.752316654
-246.176127804,699.511078237
-247.053103016,702.480003584
-252.881227402,698.279949498
-260.015996213,684.360679126
-264.182700598,668.897876121
-261.958346021,654.265466292
-258.075407238,640.382546991
-260.490604203,627.743676625
-251.167399705,615.95012647
-237.342699442,607.792842482
-223.104648272,598.834676948
-213.627437713,595.598009396
-209.917068886,586.906401464
-203.698046118,582.972047091
-206.402643671,576.056895643
-199.033692597,622.12001453
-200.921638485,647.658243992
-191.253205038,660.661030033
-177.482818433,662.381711982
-177.982873294,657.751562787
-183.387583151,645.269939134
-170.95587801,639.368007938
-165.182194543,631.021176667
-162.136495404,616.550177782
-155.830475133,606.154697343
-154.806329985,593.049745532
-156.876100525,592.552384084
-152.429653926,597.745457745
-152.019644148,598.76619679
-167.439656764,595.823521698
-161.739126725,595.260394814
-156.555035732,589.754098203
-151.640303453,581.382243494
-148.01639949,571.29465775
-150.472496842,559.439103709
-158.184738003,549.743029037
-160.508638703,538.780011753
-162.433221368,531.433433945
-168.29223334,529.714962101
-168.389731966,522.821121729
-174.511683807,515.827040438
-175.630971346,513.409436764
-174.976199304,508.558426966
-166.451859628,505.540460693
-167.848400611,502.646303539
-158.661213444,501.230452191
-156.084799776,502.1881951
-149.35432332,501.745637391
-156.216447697,498.593391345
-165.831610303,497.325565649
-167.561929404,498.690959177
-170.877457944,492.787407239
-170.825304236,490.469401293
-176.429861797,491.397225022
-179.913739567,483.369872867
-180.799252168,482.880363745
-184.18253399,478.678993024
-182.174885201,498.337972289
-163.607109064,514.913899941
-150.508142132,521.357537768
-133.455295702,522.425908396
-125.735546358,517.330619528
-115.873085346,507.349161563
-118.409991762,498.266120841
-115.34569443,491.418065161
-112.485585812,480.952981088
-115.505176005,469.582670553
-118.9300448,460.52177496
-110.420997862,453.738667695
-113.920359406,449.913042407
-127.647729159,456.116812836
-137.340992691,459.0722418
-144.846781265,525.894496393
-137.436834921,567.699947417
-131.540591327,578.63493209
-127.606331957,578.426068468
-133.836941307,570.419547315
-135.823579817,557.743367395
-138.682142341,550.907173708
-135.934259569,545.880865832
-129.798263822,542.691364782
-121.454472403,537.822038373
-119.498394506,534.930085052
-113.780305228,535.921752769
-119.736885137,539.848143306
-114.13078012,548.75877527
-111.739476712,555.061608781
-118.382001582,551.69548278
-119.65271494,559.282234551
-121.699268842,558.390168881
-111.46920899,563.454940041
-104.347080796,566.624702566
-94.3528903161,566.322329243
-94.1770505917,559.560251501
-98.7098160682,558.483071164
-98.4303650208,559.968533531
-95.7227379552,559.73698947
-93.8433661105,554.10634079
-97.8648891399,544.532670252
-108.850236494,535.40461001
-116.27204482,525.015919363
-122.544942821,517.927531783
-120.508355137,517.197075325
-120.77271795,520.870629789
-122.40844791,514.649123336
-125.587949726,536.059691788
-134.227528029,539.176696554
-134.601200042,539.626004606
-138.080409261,529.871553831
-141.033618289,519.156573032
-138.288944969,511.077403323
-135.923524919,500.653251316
-124.959030993,502.659257119
-110.439223105,504.71257543
-104.119890424,499.596451043
-92.5932772771,497.445282772
-92.7621206921,625.405175184
-102.570981268,687.907878895
-98.4473062208,717.01159063
-93.4770239565,719.403268548
-82.8618524535,714.220678482
-80.8226842084,698.877859099
-86.7226103816,682.25487897
-93.513442313,663.106519869
-92.4532133725,646.620704259
-92.5230221356,630.580316012
-98.2655306496,613.73854867
-108.453757575,595.526269798
-115.670867545,590.400907088
-126.715027733,580.639151466
-129.75107924,578.432624806
-120.005717159,617.134359506
-119.639344906,640.293720643
-115.10242806,645.247640876
-113.530626084,643.330903094
-115.267696276,629.328806621
-119.397257325,616.127859004
-117.350656167,599.948294704
-113.825751022,589.342850634
-119.613880142,577.629253673
-112.943810532,570.873269578
-107.018250696,564.910362387
-106.460901944,554.350664297
-105.112713744,543.047824948
-96.0592764998,541.43853326
-96.6406519336,538.012078977
-105.233231913,535.714781267
-101.086912668,536.665047694
-99.1270601744,534.50643376
-100.641498029,522.271098344
-96.9236245197,512.574828083
-90.4585267646,500.238933904
-78.6675883911,494.532404416
-66.6282563604,497.25946728
-67.993945314,494.472200051
-65.5839660406,491.475842311
-63.5870438103,487.158024612
-59.8338902444,481.312518758
-63.7869788667,480.813795283
-75.0927770563,473.399446856
-72.5361087675,469.07409216
-76.4783768769,464.792298771
-82.4222101401,456.979253851
-78.2666017704,524.47296357
-76.9837655013,567.4214067
-73.9357564254,586.012916562
-76.4406585621,584.147918623
-85.448828759,579.284890966
-87.6103152564,578.620163242
-91.823224513,571.892338208
-95.5890027468,562.049345566
-101.958060444,551.887701293
-103.856398573,542.931631178
-101.274841803,531.916415041
-98.3105501062,524.712690424
-99.8299450537,514.554350751
-101.122556148,515.115720186
-95.3757299449,516.721194358
-95.1523891484,516.147398491
-102.401203462,510.930815805
-106.210314122,505.623640795
-106.369232858,494.885161724
-112.562498595,487.023144974
-112.56677368,482.893244859
-119.604233044,474.676425014
-129.160186937,469.903185245
-134.435800531,464.064798754
-138.032151758,459.132165629
-145.827632646,453.015770254
-154.43703068,453.275946733
-156.956927627,457.57680335
-164.064135309,457.790799021
-161.472479316,458.66043293
-157.723986671,465.383012675
-162.997542994,468.865904557
-169.065466847,482.842685804
-172.107130179,492.665074599
-190.022291821,526.012240493
-271.402321292,598.707159838
-329.680750716,651.160985941
-419.543028665,810.146108859
-560.761819605,1042.43374728
-796.536494278,1444.12398851
-1131.04382178,1922.95902483
-1429.21759631,2306.44188218
-1899.63000539,2961.27785201
-2344.77703514,3527.19934786
-2528.85486212,4433.59842763
-2780.25460453,5008.27696563
-3078.18638173,5374.40784717
-3541.13263066,5777.23805646
-4249.98521385,6236.37770453
-5284.20461548,6855.74167819
-6662.41651022,7573.9993572
-8340.90914525,8343.31598197
-10189.2415008,9153.36614277
-12044.5188937,9837.26677656
-14169.2635024,10856.5215804
-16647.2758615,12259.2651897
-19357.1851208,13941.3442945
-22180.0675795,15845.1388212
-25025.3633323,17785.6129801
-27673.5501227,19468.34951
-30125.12357,20673.20575
-32444.4496882,21581.5827462
-34627.7655175,22577.4876539
-36743.3110754,23919.7800293
-38586.6829997,25599.8958
-40135.1114966,27153.4831543
-41874.4360297,28315.6265696
-43374.1081384,28994.0358483
-44436.92216,29388.7296395
-45426.836645,29975.2985967
-46213.8976688,30753.9577539
-46062.1348794,31078.9719692
-45335.7751347,30886.1156549
-44786.8972732,30608.3238325
-44365.2799053,30244.6462932
-43876.3715682,29908.4269972
-43738.8960322,29754.0639124
-44062.9535723,30694.3694429
-44891.9359167,31473.0415018
-45715.9903126,32002.9448907
-47097.1541267,32791.3611267
-49035.2010452,33816.0402272
-51116.0351848,34681.3595138
-53773.2112568,35850.2667273
-56805.2769767,37628.055613
-59682.444837,39694.3691448
-62176.249918,41541.4248812
-64543.611195,42989.1233248
-66635.9045719,43965.5347974
-67541.6494996,44469.4722024
-68710.2668444,44966.8119991
-69948.9615271,45155.7288411
-70846.2975054,44810.1021618
-70923.6056211,44049.7920709
-70148.8564376,43149.2054356
-68810.5233343,42465.3774903
-66841.2738065,41425.1646847
-64381.2910436,40046.7697205
-61613.8804595,38499.7624243
-58731.0772673,36889.6082108
-55906.9830578,35248.173939
-53220.4642412,33664.3698687
-50808.9833393,32190.3256062
-48720.001059,30885.9254672
-47029.5597281,29777.0849025
-46095.5926631,28929.8296251
-46286.3211194,28456.5309321
-47632.3233299,28587.3501726
-49360.9357167,29169.6599019
-51449.5036679,30127.695559
-53927.6726409,31595.6911537
-56475.6271273,33175.6709874
-58899.6884858,34687.0966584
-61156.5562634,35975.9956529
-63146.5795187,36845.1349771
-64205.2372824,37331.5449757
-63609.0161592,38431.4698504
-62138.22397,38268.1834488
-59927.6154738,37256.9730842
-57353.554638,35838.30613
-54465.3237849,34635.7846872
-51650.8245074,33306.4721126
-48659.3865541,32139.295974
-45573.8208875,31160.9737359
-42856.4062217,30410.0981076
-40769.7864087,29740.745427
-39175.083631,29114.1624919
-37948.3522293,28691.5480198
-37139.5382599,28503.3702534
-36665.3428308,28663.653441
-36399.2705978,28932.8473414
-36414.5842954,29243.8372686
-36787.8052278,29719.0141598
-37854.9980145,30354.2859915
-39761.7223695,31384.8872884
-42319.8509642,32612.4498641
-45356.9923043,33981.227954
-48728.2305213,35449.4994815
-52046.0108161,36881.7113441
-55148.4932225,38401.9750774
-58271.9874086,39917.1639593
-61273.4326209,41454.2803334
-64061.9762404,43088.6432463
-65831.0614391,44489.3060466
-67661.1286875,46313.2477781
-69569.6398935,48302.4540918
-71602.5381543,50211.3753725
-73560.2333441,51680.6526444
-75172.9634069,52671.8183323
-76414.9463922,53376.5575555
-77002.2689233,53646.0476842
-76423.3834188,53039.8089268
-74927.0137756,51677.9359299
-72428.2723549,49795.3111407
-69384.318489,47788.8557845
-66260.4067993,46180.98219
-62821.2331693,44981.9070426
-58920.7639082,44021.9181344
-54949.4097698,43065.5708241
-51156.3444977,42238.8528253
-47575.0159999,41922.7772924
-44572.8817156,41609.0994746
-42368.5371375,41226.6267953
-40788.1278759,40578.7922629
-39902.3763479,40959.988338
-39800.5854324,41446.0705565
-40167.7849408,42046.7310036
-40915.5663795,42934.1500055
-41781.2879715,43901.911857
-42567.8017428,44833.0426006
-43187.9608994,45996.9145455
-43507.7044715,46928.7825942
-43660.7075537,47476.8425134
-43382.1174423,47308.2481897
-42591.4189051,46543.6607152
-41633.6234762,45646.8521981
-40188.3996326,44816.7290644
-38220.4370515,43985.9574286
-36088.3721854,43045.4793302
-33773.729929,42198.7830737
-31148.5924468,41702.0317799
-28279.0331089,41526.6181668
-25449.3147379,41582.3998561
-22694.9995142,41598.2681126
-20020.2517233,41593.1198106
-17638.0375393,41362.8053986
-15767.7300305,40619.7946934
-14534.6949086,39602.4777581
-13818.9966746,38507.0622505
-13610.6640017,37550.6792471
-13979.827344,36802.7242736
-14981.6372694,36295.6843251
-16468.3708769,36121.1732235
-18136.2073905,36279.0999065
-20036.3724657,37119.5361888
-21932.6089232,38464.0528641
-23833.3645942,40102.0563752
-25851.3695168,41901.9863561
-27925.5372523,43656.7175716
-29917.4707908,45322.0769558
-30983.0542912,46480.2537074
-31799.9222687,47230.2295987
-32220.0276205,47392.2239131
-32019.0623988,46847.7175482
-31163.923337,45799.1757607
-29946.3565134,44573.1247936
-28306.5745892,43601.4491073
-26443.8268989,43056.6992215
-24229.675869,42658.8917776
-21511.3277686,42449.5424319
-18716.2104685,42255.2204843
-16037.2992324,41924.478461
-13470.5539835,41312.2260883
-11261.0239163,40455.5544884
-9589.10505239,39530.2234104
-8573.19574868,38623.0649593
-8031.66947374,37946.1144798
-7877.22022443,37241.6497064
-7808.57707251,36823.996002
-8628.07645235,36861.8757066
-10011.7346864,37198.1426491
-11351.2770492,37224.3420776
-12480.4669512,36910.6921825
-13265.1615612,36527.5598183
-13457.7429633,35997.9946489
-12986.7699012,35404.4168484
-11983.8972147,34657.073391
-10334.0817368,34032.3155207
-8115.68197195,33885.4564277
-5469.71149608,34483.879095
-2808.76142453,35498.6989101
-260.128923344,36474.6150566
2187.31206817,37486.3441871
4060.35611322,38009.7752241
5314.71926039,38053.0416773
6095.36103188,37722.5687009
6381.48706287,36919.8987566
6269.25222953,35796.043655
5655.61383502,35018.2801509
5143.77162936,34662.4388472
4459.57011435,34211.7972759
3747.00184333,33523.860741
3122.48530768,32632.2833612
2658.46130026,31500.7980627
2500.88998456,30394.8392361
2682.2406383,29543.0508444
3346.36850721,29099.2187215
4870.63801256,29404.1325919
7151.81380865,30261.7716158
9790.87074528,31203.7036416
12683.6736498,32162.8956668
15789.7739491,33068.3081294
18804.9611736,33949.4097775
21674.0729311,34864.4008382
24497.103332,35890.5552691
27135.676426,37013.5317157
28996.13993,37940.1256241
29783.3184743,38956.4121759
29898.8690539,39947.2108834
29658.2415586,40600.2491548
28962.6296072,40735.3183143
28135.4454888,40271.9543555
27412.5621331,39709.140818
26546.4045664,39029.5067326
25517.7954454,38177.3075901
24417.2519093,37298.4454325
23358.0306194,36387.2970329
22324.943249,35396.7396379
21322.1827763,34078.637409
20019.0078907,33515.0169558
18614.1657052,33024.5220103
17199.8492246,32571.3391615
16103.5499238,32022.2682047
15161.4279852,31128.7214944
14355.9951023,30223.8089439
13955.6663482,29552.1439295
14223.8804381,29358.9065735
14543.8101081,29195.4322588
14845.5380091,28797.2187129
15969.3199015,28666.7067461
18030.8457826,29039.3750193
20949.9476969,29961.7782563
24463.8496644,31412.5539772
28255.2067225,33149.4667311
32155.3408809,35295.1982389
35799.0473344,37654.1180816
38893.5588117,39922.1435927
41401.529719,42122.1468877
43214.18525,43987.3278782
44390.5616691,45586.74451
45206.4137708,47032.917532
45676.4242852,48141.4209166
45539.1871195,48634.438258
44594.3390291,49632.8857468
43274.5778085,49853.4872082
41488.7499365,49618.5609554
39314.4077691,49019.8764853
36918.097017,48179.1739649
33768.7143844,48773.7875738
32296.5377336,48265.8291891
32124.7444473,47091.7548564
32818.2797899,45685.7056182
